created_at,sentiment,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy,emotional_words
2020-11-07 16:46:51,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,pathetic
2020-11-07 16:46:23,-0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-07 16:42:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-07 16:42:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-07 09:19:38,-0.4588,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,"knowing,limp,bigoted,corrupt,immoral"
2020-11-06 20:16:11,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-06 20:14:37,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-06 20:12:58,-0.8658,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,resign
2020-11-06 20:08:46,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,"president,boy"
2020-11-05 15:51:46,-0.7184,0.2,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.0,"villain,eminent,death"
2020-11-05 15:39:10,-0.4184,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,count
2020-11-05 11:06:35,0.3134,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,"team,trump,count,winning"
2020-11-04 11:47:34,0.5256,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,"embarrassment,powerful"
2020-11-04 11:11:07,-0.8121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,irresponsible
2020-11-04 11:10:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-04 07:27:17,0.1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-04 07:01:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-04 06:55:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-23 03:58:37,-0.7578,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,"perfect,guilty,criminal"
2020-10-08 03:16:28,-0.34,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,"debate,interrupt"
2020-10-08 03:09:43,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,"time,wear,hospital"
2020-10-08 03:05:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-03 22:32:31,-0.4019,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,"president,conflicting,contracted"
2020-10-03 22:30:57,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-03 08:12:57,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"contracted,skeptical"
2020-10-03 08:05:46,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,forget
2020-10-02 07:01:38,0.1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-02 06:54:13,0.3182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,attention
2020-10-02 06:46:07,-0.3612,0.125,0.125,0.0,0.0,0.0,0.25,0.25,0.125,0.125,0.0,"kindness,ignorance,hatred,notion"
2020-10-02 06:43:56,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-02 06:37:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-02 06:37:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-02 06:33:40,0.8957,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,beautiful
2020-10-02 06:32:26,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,finally
2020-10-02 06:27:05,-0.4588,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,hoax
2020-10-02 06:26:37,0.9487,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,surprise
2020-10-02 06:21:39,0.4404,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,hope
2020-09-30 01:34:17,-0.7845,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,shit
2020-09-30 01:33:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-09-10 21:32:03,0.3468,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,"truth,create,panic,disaster"
2020-09-10 21:29:56,-0.2411,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,"campaigning,crack"
2020-09-10 21:28:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-22 04:45:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-22 04:20:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-19 16:59:55,0.4263,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,president
2020-07-05 02:45:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-05 02:45:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-07-05 02:44:55,0.4574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,full
2020-07-05 02:44:05,0.7964,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,"promise,vision,building"
2020-06-20 05:10:13,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-06-20 04:59:24,-0.6476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,useless
2020-06-19 07:25:18,-0.6249,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,blast
2020-05-31 22:18:56,-0.8247,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,"police,brutality,killing,innocent"
2020-05-31 22:08:54,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-31 22:03:43,-0.7269,0.25,0.125,0.0,0.125,0.125,0.125,0.125,0.0,0.125,0.0,"violent,police"
2020-05-11 16:53:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-11 16:50:45,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,"baby,eagle"
2020-05-11 16:50:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-11 16:40:12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,received
2020-05-11 16:23:22,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-11 16:21:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-11 16:17:35,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-11 16:11:43,0.4019,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,birthday
2020-05-11 16:09:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-21 05:48:55,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coming
2020-04-20 07:25:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-20 07:23:16,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,shooting
2020-04-20 07:23:00,-0.4784,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,"catch,virus,die"
2020-04-20 07:21:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-20 07:16:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-20 07:12:07,0.1437,0.125,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.0,0.125,"fortune,pandemic"
2020-04-20 07:10:48,-0.7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-20 07:10:35,-0.296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,masculine
